ts,duty_cycle,acc,speed_l,speed_r,speed_avg
1649720811051,19,0.1340991452991453,78.93044208007612,49.2635866553169,64.09701436769652
1649720811085,19,-0.41187594627594626,83.40186106291614,48.9243504703512,66.16310576663366
1649720811118,19,-0.03831404151404151,74.6664129294231,59.3245300926373,66.9954715110302
1649720811151,19,-0.45976849816849813,60.28455452712798,64.5176622569653,62.40110839204664
1649720811185,19,0.07662808302808302,51.24575454910152,71.35393715109632,61.29984585009892
1649720811218,19,-0.16283467643467642,55.493498035359295,81.07263653941405,68.28306728738667
1649720811251,19,-0.2681982905982906,62.66840346631691,80.73771043687489,71.7030569515959
1649720811318,19,0.0862065934065934,99.78581785204773,79.94629487277514,89.86605636241143
1649720811351,19,-0.4406114774114774,96.64574187658123,89.80186959573562,93.22380573615843
1649720811385,19,-0.3831404151404151,85.75905796626131,89.52482703447552,87.64194250036842
1649720811451,19,-0.27777680097680096,97.2663335899383,96.69181471708423,96.97907415351126
1649720811485,19,0.009578510378510378,106.7851195945822,96.18322603611597,101.48417281534908
1649720811518,19,-0.06704957264957265,102.37557154093817,95.27454495425016,98.82505824759417
1649720811551,19,0.431032967032967,90.99926030759721,95.84496121903443,93.42211076331583
1649720811585,19,-0.047892551892551885,99.15966030506195,104.17240830959176,101.66603430732685
1649720811618,19,-0.4789255189255189,106.3743368925098,101.89762968817789,104.13598329034384
1649720811651,19,0.3160908424908425,119.38457288542246,106.09798867382861,112.74128077962553
1649720811685,19,-0.7183882783882783,108.06442008842772,100.16208232816669,104.11325120829721
1649720811718,19,-0.3065123321123321,98.9343269045199,101.54424187950347,100.23928439201168
1649720811751,19,-0.1724131868131868,107.06451530193964,105.52415531814673,106.29433531004318
1649720811818,19,0.1340991452991453,107.69536718908844,98.1857717181874,102.94056945363792
1649720811885,19,-0.5651321123321124,101.31931347359568,108.30024093954464,104.80977720657016
1649720811951,19,-0.32566935286935284,116.34272776680253,106.56129972111756,111.45201374396004
1649720811985,19,-0.6896527472527472,108.55956982969681,108.86342805184634,108.71149894077158
1649720812018,19,-0.22988424908424906,100.84441556696116,108.9796745341354,104.91204505054827
1649720812051,19,-0.6800742368742368,111.07724207641314,112.05801738929554,111.56762973285434
1649720812085,19,0.6417601953601954,125.93100699340118,118.64554422652049,122.28827560996083
1649720812118,19,-0.6896527472527472,108.83666573148702,115.56957755681972,112.20312164415337
1649720812151,19,-0.6704957264957265,111.70373579655688,117.22533292138462,114.46453435897075
1649720812185,19,0.028735531135531133,116.44411057205646,107.99771389650023,112.22091223427834
1649720812251,18,-0.45976849816849813,118.58366453407932,104.03162081622457,111.30764267515195
1649720812318,17,-0.2490412698412698,96.38090601551369,94.19510978476887,95.28800790014128
1649720812351,17,0.1724131868131868,95.56074403461733,90.17220709168103,92.86647556314918
1649720812385,17,0.009578510378510378,89.93883173037318,81.6457897449061,85.79231073763964
1649720812418,17,-0.6800742368742368,82.04264531754947,77.55451775701749,79.79858153728348
1649720812451,16,-0.028735531135531133,83.32511970457072,79.44313981065287,81.38412975761179
